SongID,SongTitle,SongPopularity,ArtistA,ArtistAGenres,ArtistAPopularity,ArtistAFollowers,ArtistARelated,ArtistB,AtristBGenres,ArtistBPopularity,ArtistBFollowers,ArtistBRelated
1g7j5AxiNKTGjryhFIlAsA,Story Of My Life (feat. Trippie Redd),72,Sueco,"['cali rap', 'pop rap']",73,402883,"['MOD SUN', 'girlfriends', 'Chri$tian Gate$', 'Jack Kays', 'Point North', 'Jeris Johnson', 'Magnolia Park', 'LiL Lotus', 'lil aaron', 'Ryan Oakes', 'nothing,nowhere.', 'POORSTACY', 'jxdn', 'KennyHoopla', '44phantom', 'Fame on Fire', 'Arizona Zervas', 'Nic D', 'Jutes', 'Call Me Karizma']",Trippie Redd,"['melodic rap', 'rap', 'trap']",88,7252744,"['Comethazine', 'Internet Money', 'Ski Mask The Slump God', 'Lil Yachty', 'Tay-K', 'YBN Nahmir', 'Cordae', 'Yung Pinch', 'NAV', 'Famous Dex', 'Lil Tecca', 'Lil Uzi Vert', 'Flipp Dinero', 'Blueface', 'Lil Gnar', '21 Savage', 'Juice WRLD', 'Lil Pump', 'Polo G', 'Lil Mosey']"
5jPWuLGRcVDU50pyTCEjQL,Human (feat. Barns Courtney),59,Tom Morello,"['modern alternative rock', 'modern rock', 'rock']",61,128962,"['Prophets Of Rage', 'Tom Morello: the Nightwatchman', 'Street Sweeper Social Club', 'Jerry Cantrell', 'Brass Against', 'Ayron Jones', 'Des Rocs', 'YONAKA', 'Goodbye June', 'The Blue Stones', 'Dead Poet Society', 'The Bloody Beetroots', 'cleopatrick', 'Mammoth WVH', 'Badflower', 'The Record Company', 'Frank Carter & The Rattlesnakes', 'Reignwolf', 'FEVER 333', 'Dinosaur Pile-Up']",Barns Courtney,"['modern alternative rock', 'modern rock', 'rock']",65,429168,"['grandson', 'Bryce Fox', 'Tribe Society', 'SAINT PHNX', 'Adam Jensen', 'Oh The Larceny', 'The Unlikely Candidates', '8 Graves', 'JAXSON GAMBLE', 'Des Rocs', 'Rafferty', 'Foreign Air', 'Bohnes', 'The Federal Empire', 'Dead Posey', 'Royal Deluxe', 'UNSECRET', 'Zayde Wølf', 'The Man Who', 'MISSIO']"
1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,98,Imagine Dragons,"['modern rock', 'rock']",92,38417821,"['American Authors', 'OneRepublic', 'WALK THE MOON', 'Bastille', 'X Ambassadors', 'Twenty One Pilots', 'The Script', 'Kodaline', 'BANNERS', 'The Score', 'Macklemore & Ryan Lewis', 'AJR', 'fun.', 'Zayde Wølf', 'League of Legends', 'Train', 'Of Monsters and Men', 'Sam Tinnesz', 'Arcane', 'Andy Grammer']",JID,"['hip hop', 'rap']",86,809552,"['EARTHGANG', 'Spillage Village', 'REASON', 'IDK', 'Lute', ""Deante' Hitchcock"", 'Beast Coast', 'Cozz', 'Guapdad 4000', 'Bas', 'Saba', 'Smino', 'WESTSIDE BOOGIE', 'Isaiah Rashad', 'Buddy', 'Mick Jenkins', 'Vince Staples', 'Ab-Soul', 'The Underachievers', 'Powers Pleasant']"
1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,98,Imagine Dragons,"['modern rock', 'rock']",92,38417821,"['American Authors', 'OneRepublic', 'WALK THE MOON', 'Bastille', 'X Ambassadors', 'Twenty One Pilots', 'The Script', 'Kodaline', 'BANNERS', 'The Score', 'Macklemore & Ryan Lewis', 'AJR', 'fun.', 'Zayde Wølf', 'League of Legends', 'Train', 'Of Monsters and Men', 'Sam Tinnesz', 'Arcane', 'Andy Grammer']",Arcane,[],85,109193,"['Ramsey', 'BONES UK', 'Borislav Slavov', 'The Tech Thieves', 'Seraphine', 'Neoni', 'Hidden Citizens', 'League of Legends', 'Woodkid', '2WEI', 'Pentakill', 'VALORANT', 'Secession Studios', 'Gareth Coker', 'True Damage', 'K/DA', 'Sonya Belousova', 'Darren Korb', 'Christopher Larkin', 'Neal Acree']"
1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,98,Imagine Dragons,"['modern rock', 'rock']",92,38417821,"['American Authors', 'OneRepublic', 'WALK THE MOON', 'Bastille', 'X Ambassadors', 'Twenty One Pilots', 'The Script', 'Kodaline', 'BANNERS', 'The Score', 'Macklemore & Ryan Lewis', 'AJR', 'fun.', 'Zayde Wølf', 'League of Legends', 'Train', 'Of Monsters and Men', 'Sam Tinnesz', 'Arcane', 'Andy Grammer']",League of Legends,"['speedrun', 'video game music']",88,1337018,"['Hidden Citizens', '2WEI', 'Tommee Profitt', 'Pentakill', 'K/DA', 'Audiomachine', 'True Damage', 'Arcane', 'Seraphine', 'Sam Tinnesz', 'Neoni', 'Ramsey', 'The Tech Thieves', 'Unknown Brain', 'Unlike Pluto', 'Secession Studios', 'Egzod', 'BONES UK', 'Cartoon', 'FPX']"
1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,98,JID,"['hip hop', 'rap']",86,809552,"['EARTHGANG', 'Spillage Village', 'REASON', 'IDK', 'Lute', ""Deante' Hitchcock"", 'Beast Coast', 'Cozz', 'Guapdad 4000', 'Bas', 'Saba', 'Smino', 'WESTSIDE BOOGIE', 'Isaiah Rashad', 'Buddy', 'Mick Jenkins', 'Vince Staples', 'Ab-Soul', 'The Underachievers', 'Powers Pleasant']",Arcane,[],85,109193,"['Ramsey', 'BONES UK', 'Borislav Slavov', 'The Tech Thieves', 'Seraphine', 'Neoni', 'Hidden Citizens', 'League of Legends', 'Woodkid', '2WEI', 'Pentakill', 'VALORANT', 'Secession Studios', 'Gareth Coker', 'True Damage', 'K/DA', 'Sonya Belousova', 'Darren Korb', 'Christopher Larkin', 'Neal Acree']"
1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,98,JID,"['hip hop', 'rap']",86,809552,"['EARTHGANG', 'Spillage Village', 'REASON', 'IDK', 'Lute', ""Deante' Hitchcock"", 'Beast Coast', 'Cozz', 'Guapdad 4000', 'Bas', 'Saba', 'Smino', 'WESTSIDE BOOGIE', 'Isaiah Rashad', 'Buddy', 'Mick Jenkins', 'Vince Staples', 'Ab-Soul', 'The Underachievers', 'Powers Pleasant']",League of Legends,"['speedrun', 'video game music']",88,1337018,"['Hidden Citizens', '2WEI', 'Tommee Profitt', 'Pentakill', 'K/DA', 'Audiomachine', 'True Damage', 'Arcane', 'Seraphine', 'Sam Tinnesz', 'Neoni', 'Ramsey', 'The Tech Thieves', 'Unknown Brain', 'Unlike Pluto', 'Secession Studios', 'Egzod', 'BONES UK', 'Cartoon', 'FPX']"
1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,98,Arcane,[],85,109193,"['Ramsey', 'BONES UK', 'Borislav Slavov', 'The Tech Thieves', 'Seraphine', 'Neoni', 'Hidden Citizens', 'League of Legends', 'Woodkid', '2WEI', 'Pentakill', 'VALORANT', 'Secession Studios', 'Gareth Coker', 'True Damage', 'K/DA', 'Sonya Belousova', 'Darren Korb', 'Christopher Larkin', 'Neal Acree']",League of Legends,"['speedrun', 'video game music']",88,1337018,"['Hidden Citizens', '2WEI', 'Tommee Profitt', 'Pentakill', 'K/DA', 'Audiomachine', 'True Damage', 'Arcane', 'Seraphine', 'Sam Tinnesz', 'Neoni', 'Ramsey', 'The Tech Thieves', 'Unknown Brain', 'Unlike Pluto', 'Secession Studios', 'Egzod', 'BONES UK', 'Cartoon', 'FPX']"
2f2WCKwB1r2SH7AvJc0P8W,Re-Entry (feat. Mark Hoppus),66,A Day To Remember,"['metalcore', 'pop punk', 'screamo']",74,2015177,"['blessthefall', 'We Came As Romans', 'Escape the Fate', 'Silverstein', 'The Devil Wears Prada', 'Underoath', 'Of Mice & Men', 'Memphis May Fire', 'Miss May I', 'Our Last Night', 'Asking Alexandria', 'The Word Alive', 'A Skylit Drive', 'I See Stars', 'The Amity Affliction', 'Ice Nine Kills', 'Senses Fail', 'Emarosa', 'Dance Gavin Dance', 'Chiodos']",Mark Hoppus,[],54,6806,"['Tokio Hotel & Kerli', 'Tom DeLonge', 'Simple Creatures', '+44', 'Box Car Racer', 'Angels & Airwaves', 'Balancing the Different', 'Kerli', 'Alkaline Trio', 'Motion City Soundtrack', 'Heavens', 'Sugarcult', 'Patrick Stump', 'The All-American Rejects', 'All Time Low', 'The Downtown Fiction', 'Simple Plan', 'Hey Monday', 'Cobra Starship', 'We The Kings']"
3PgrntbrI5racVaswTt6Ms,Drop Dead (with Kesha and Travis Barker),62,grandson,"['modern alternative rock', 'modern rock', 'rock']",74,987516,"['Bryce Fox', 'Barns Courtney', 'Adam Jensen', 'Bohnes', '8 Graves', 'Oh The Larceny', 'SAINT PHNX', 'The Unlikely Candidates', 'Tribe Society', 'MISSIO', 'Des Rocs', 'Foreign Air', 'Cemetery Sun', 'UNSECRET', 'Weathers', 'Badflower', 'Zayde Wølf', 'Stephen', 'Arrested Youth', 'JAXSON GAMBLE']",Kesha,"['dance pop', 'electropop', 'pop', 'post-teen pop']",81,7005979,"['Avril Lavigne', 'Carly Rae Jepsen', 'Cher Lloyd', 'Fergie', 'Selena Gomez & The Scene', 'The Veronicas', 'Aly & AJ', '3OH!3', 'Jessie J', 'Natalia Kills', 'Iggy Azalea', 'will.i.am', 'The Pussycat Dolls', 'Demi Lovato', 'Cobra Starship', 'Gwen Stefani', 'Miley Cyrus', 'Sean Kingston', 'Britney Spears', 'Adam Lambert']"
3PgrntbrI5racVaswTt6Ms,Drop Dead (with Kesha and Travis Barker),62,grandson,"['modern alternative rock', 'modern rock', 'rock']",74,987516,"['Bryce Fox', 'Barns Courtney', 'Adam Jensen', 'Bohnes', '8 Graves', 'Oh The Larceny', 'SAINT PHNX', 'The Unlikely Candidates', 'Tribe Society', 'MISSIO', 'Des Rocs', 'Foreign Air', 'Cemetery Sun', 'UNSECRET', 'Weathers', 'Badflower', 'Zayde Wølf', 'Stephen', 'Arrested Youth', 'JAXSON GAMBLE']",Travis Barker,['rap rock'],79,365908,"['Slaughterhouse', 'Yelawolf', 'Transplants', 'Bad Meets Evil', 'Asher Roth', 'Stevie Stone', 'Krizz Kaliko', 'JL', 'Box Car Racer', 'Bubba Sparxxx', 'Kutt Calhoun', 'Royce Da 5\'9""', '+44', 'Trick Trick', 'D12', 'Prozak', '¡MAYDAY!', 'CES Cru', 'Rittz', 'Obie Trice']"
3PgrntbrI5racVaswTt6Ms,Drop Dead (with Kesha and Travis Barker),62,Kesha,"['dance pop', 'electropop', 'pop', 'post-teen pop']",81,7005979,"['Avril Lavigne', 'Carly Rae Jepsen', 'Cher Lloyd', 'Fergie', 'Selena Gomez & The Scene', 'The Veronicas', 'Aly & AJ', '3OH!3', 'Jessie J', 'Natalia Kills', 'Iggy Azalea', 'will.i.am', 'The Pussycat Dolls', 'Demi Lovato', 'Cobra Starship', 'Gwen Stefani', 'Miley Cyrus', 'Sean Kingston', 'Britney Spears', 'Adam Lambert']",Travis Barker,['rap rock'],79,365908,"['Slaughterhouse', 'Yelawolf', 'Transplants', 'Bad Meets Evil', 'Asher Roth', 'Stevie Stone', 'Krizz Kaliko', 'JL', 'Box Car Racer', 'Bubba Sparxxx', 'Kutt Calhoun', 'Royce Da 5\'9""', '+44', 'Trick Trick', 'D12', 'Prozak', '¡MAYDAY!', 'CES Cru', 'Rittz', 'Obie Trice']"
0IPKskRI33eRXjUhNUr9b5,Loved You A Little (with Taking Back Sunday and Charlotte Sands),68,The Maine,"['modern alternative rock', 'modern rock', 'neon pop punk', 'pop emo', 'pop punk', 'pop rock', 'rock', 'tempe indie']",64,512687,"['Artist Vs Poet', 'The Summer Set', 'The Downtown Fiction', 'Forever The Sickest Kids', 'Every Avenue', 'Anarbor', 'We The Kings', 'A Rocket To The Moon', 'Go Radio', 'All Time Low', 'We Are The In Crowd', 'Cute Is What We Aim For', 'Boys Like Girls', 'Mayday Parade', 'The Cab', 'The Ready Set', 'Hey Monday', 'Cartel', 'You Me At Six', 'The Academy Is...']",Taking Back Sunday,"['emo', 'pop punk']",66,728188,"['The Early November', 'Brand New', 'Senses Fail', 'The Starting Line', 'Bayside', 'Armor For Sleep', 'Say Anything', 'Saves The Day', 'Hawthorne Heights', 'Thursday', 'Something Corporate', 'Motion City Soundtrack', 'Finch', 'Dashboard Confessional', 'The Used', 'From First To Last', 'The Spill Canvas', 'Chiodos', 'The Wonder Years', 'The Academy Is...']"
0IPKskRI33eRXjUhNUr9b5,Loved You A Little (with Taking Back Sunday and Charlotte Sands),68,The Maine,"['modern alternative rock', 'modern rock', 'neon pop punk', 'pop emo', 'pop punk', 'pop rock', 'rock', 'tempe indie']",64,512687,"['Artist Vs Poet', 'The Summer Set', 'The Downtown Fiction', 'Forever The Sickest Kids', 'Every Avenue', 'Anarbor', 'We The Kings', 'A Rocket To The Moon', 'Go Radio', 'All Time Low', 'We Are The In Crowd', 'Cute Is What We Aim For', 'Boys Like Girls', 'Mayday Parade', 'The Cab', 'The Ready Set', 'Hey Monday', 'Cartel', 'You Me At Six', 'The Academy Is...']",Charlotte Sands,['alt z'],63,41019,"['LØLØ', 'renforshort', 'Marisa Maino', 'TRAMP STAMPS', 'WRENN', 'Hot Milk', 'Cloudy June', 'emlyn', 'Leah Kate', 'Lauren Sanderson', 'MOTHICA', 'Carlie Hanson', 'Kelsy Karter', 'Royal & the Serpent', 'girlboy J', 'GIRLI', 'girlfriends', 'poutyface', 'Xana', 'Stela Cole']"
0IPKskRI33eRXjUhNUr9b5,Loved You A Little (with Taking Back Sunday and Charlotte Sands),68,Taking Back Sunday,"['emo', 'pop punk']",66,728188,"['The Early November', 'Brand New', 'Senses Fail', 'The Starting Line', 'Bayside', 'Armor For Sleep', 'Say Anything', 'Saves The Day', 'Hawthorne Heights', 'Thursday', 'Something Corporate', 'Motion City Soundtrack', 'Finch', 'Dashboard Confessional', 'The Used', 'From First To Last', 'The Spill Canvas', 'Chiodos', 'The Wonder Years', 'The Academy Is...']",Charlotte Sands,['alt z'],63,41019,"['LØLØ', 'renforshort', 'Marisa Maino', 'TRAMP STAMPS', 'WRENN', 'Hot Milk', 'Cloudy June', 'emlyn', 'Leah Kate', 'Lauren Sanderson', 'MOTHICA', 'Carlie Hanson', 'Kelsy Karter', 'Royal & the Serpent', 'girlboy J', 'GIRLI', 'girlfriends', 'poutyface', 'Xana', 'Stela Cole']"
0SbcVQyMO5M68AzhX8gYaS,SIDEWAYS (with Travis Barker),68,Jack Kays,"['cincinnati rap', 'emo rap', 'pop rap', 'sad rap']",64,78282,"['Damien', '44phantom', 'LIL DUSTY G', 'guardin', 'Skinny Atlas', 'Tom The Mail Man', 'EKKSTACY', 'diveliner', 'MASN', 'Rxseboy', 'sammy rash', 'Drex Carter', 'brakence', 'Arden Jones', 'Chri$tian Gate$', 'POORSTACY', 'lil aaron', 'Caspr', 'guccihighwaters', 'girlfriends']",Travis Barker,['rap rock'],79,365908,"['Slaughterhouse', 'Yelawolf', 'Transplants', 'Bad Meets Evil', 'Asher Roth', 'Stevie Stone', 'Krizz Kaliko', 'JL', 'Box Car Racer', 'Bubba Sparxxx', 'Kutt Calhoun', 'Royce Da 5\'9""', '+44', 'Trick Trick', 'D12', 'Prozak', '¡MAYDAY!', 'CES Cru', 'Rittz', 'Obie Trice']"
1QL7nSDZCwZMnbisV4KOXt,t r a n s p a r e n t s o u l feat. Travis Barker,77,WILLOW,"['afrofuturism', 'dance pop', 'electropop', 'pop', 'post-teen pop']",82,1976475,"['Sky Ferreira', 'Kali Uchis', 'Solange', 'Rina Sawayama', 'Chloe x Halle', 'Azealia Banks', 'Ravyn Lenae', 'Omar Apollo', 'SZA', 'Steve Lacy', 'THE ANXIETY', 'Rico Nasty', 'Shelly', 'Coco & Clair Clair', 'Dreamer Isioma', 'The Marías', 'beabadoobee', 'TV Girl', 'UMI', 'Flo Milli']",Travis Barker,['rap rock'],79,365908,"['Slaughterhouse', 'Yelawolf', 'Transplants', 'Bad Meets Evil', 'Asher Roth', 'Stevie Stone', 'Krizz Kaliko', 'JL', 'Box Car Racer', 'Bubba Sparxxx', 'Kutt Calhoun', 'Royce Da 5\'9""', '+44', 'Trick Trick', 'D12', 'Prozak', '¡MAYDAY!', 'CES Cru', 'Rittz', 'Obie Trice']"
24A9gRCWE4Jza8DDhnur6C,Behind Closed Doors,56,Cassyette,[],50,39926,"['WARGASM (UK)', 'Nova Twins', 'Siiickbrain', 'ZAND', 'VUKOVI', 'LUNA AURA', 'KID BRUNSWICK', 'YONAKA', 'poutyface', 'Holy Wars', 'GIRLI', 'RedHook', 'Hands Off Gretel', 'The Haunt', 'Hot Milk', 'Lilith Czar', 'We Are PIGS', 'Dana Dentata', 'Frank Carter & The Rattlesnakes', 'NOISY']",KID BRUNSWICK,"['modern alternative rock', 'modern rock']",52,19577,"['NOISY', 'American Teeth', 'Siiickbrain', 'Hot Milk', 'phem', 'Cassyette', 'Dead Poet Society', 'YONAKA', 'No Love For The Middle Child', 'POORSTACY', 'Caspr', 'Life After Youth', 'WARGASM (UK)', 'Zero 9:36', 'Beauty School Dropout', 'diveliner', 'girlfriends', 'Cemetery Sun', 'Arrested Youth', 'I Know Where You Live']"
4jXoiJSLQkAft0L5D1yjDb,Only Love Can Save Me Now [Feat. Matt Cameron & Kim Thayil],52,The Pretty Reckless,"['alternative metal', 'candy pop']",65,1185867,"['Halestorm', 'PVRIS', 'Flyleaf', 'New Years Day', 'In This Moment', 'Pop Evil', 'Black Stone Cherry', 'Sick Puppies', 'Icon For Hire', 'My Darkest Days', 'Sixx:A.M.', 'DIAMANTE', 'Dead Sara', ""Shaman's Harvest"", 'Seether', 'Fit For Rivals', 'Adelitas Way', 'Tonight Alive', 'Lacey Sturm', 'Stitched Up Heart']",Matt Cameron,"['grunge', 'rock drums']",42,7129,"['Jeff Ament', 'Wellwater Conspiracy', 'Hater', 'Brad', 'Eleven', 'Malfunkshun', 'Tres Mts.', 'RNDM', 'Ten Commandos', 'Ament', 'Mike McCready', 'Jerry Cantrell', 'Comes With The Fall', 'Green River', 'HBS', 'Screaming Trees', 'Mother Love Bone', 'Painted Shield', 'Skin Yard', 'Scott Weiland']"
4jXoiJSLQkAft0L5D1yjDb,Only Love Can Save Me Now [Feat. Matt Cameron & Kim Thayil],52,The Pretty Reckless,"['alternative metal', 'candy pop']",65,1185867,"['Halestorm', 'PVRIS', 'Flyleaf', 'New Years Day', 'In This Moment', 'Pop Evil', 'Black Stone Cherry', 'Sick Puppies', 'Icon For Hire', 'My Darkest Days', 'Sixx:A.M.', 'DIAMANTE', 'Dead Sara', ""Shaman's Harvest"", 'Seether', 'Fit For Rivals', 'Adelitas Way', 'Tonight Alive', 'Lacey Sturm', 'Stitched Up Heart']",Kim Thayil,[],42,247,"['Mark Arm', 'Pitche Blende', 'The Gutter', 'The Statutes Of Liberty', 'Do Nothing Kings', 'Kabuki Killers', 'Llorona', 'Chris QHQ', 'Deniz Tek and the Golden Breed', 'Hater', 'Urban Sex Legends', 'Krist Novoselic', 'The New Order', 'Decent at Best', 'Matilda the Hawk', 'Natchet Taylor', 'Econo', 'Iggy Pop & James Williamson', 'Monks', 'The Throbbing Purple']"
4jXoiJSLQkAft0L5D1yjDb,Only Love Can Save Me Now [Feat. Matt Cameron & Kim Thayil],52,Matt Cameron,"['grunge', 'rock drums']",42,7129,"['Jeff Ament', 'Wellwater Conspiracy', 'Hater', 'Brad', 'Eleven', 'Malfunkshun', 'Tres Mts.', 'RNDM', 'Ten Commandos', 'Ament', 'Mike McCready', 'Jerry Cantrell', 'Comes With The Fall', 'Green River', 'HBS', 'Screaming Trees', 'Mother Love Bone', 'Painted Shield', 'Skin Yard', 'Scott Weiland']",Kim Thayil,[],42,247,"['Mark Arm', 'Pitche Blende', 'The Gutter', 'The Statutes Of Liberty', 'Do Nothing Kings', 'Kabuki Killers', 'Llorona', 'Chris QHQ', 'Deniz Tek and the Golden Breed', 'Hater', 'Urban Sex Legends', 'Krist Novoselic', 'The New Order', 'Decent at Best', 'Matilda the Hawk', 'Natchet Taylor', 'Econo', 'Iggy Pop & James Williamson', 'Monks', 'The Throbbing Purple']"
47xrDjgTsXiSczuZENqUoH,Dead Inside,66,Nita Strauss,"['shred', 'slayer']",51,33845,"['Nikki Stringfield', 'Burning Witches', 'Liv Sin', 'Follow The Cipher', 'Gus G.', 'Metalite', 'Dee Snider', 'John 5', 'Evergrey', 'Mystic Prophecy', 'Tremonti', 'Sophie Lloyd', 'Nili Brosh', 'Andy James', 'Butcher Babies', 'Firewind', ""KK's Priest"", 'Plush', 'John Petrucci', 'Inglorious']",David Draiman,"['alternative metal', 'nu metal']",51,7048,"['Static-X', 'Wayne Static', 'Mudvayne', 'Jonathan Davis', 'Drowning Pool', 'Powerman 5000', 'Mushroomhead', 'Adema', 'Otep', 'Dry Cell', 'Flaw', 'Godsmack', 'Sevendust', 'Dope', 'Orgy', 'Kittie', 'Coal Chamber', 'Earshot', 'The Union Underground', 'Marilyn Manson']"
47xrDjgTsXiSczuZENqUoH,Dead Inside,66,Nita Strauss,"['shred', 'slayer']",51,33845,"['Nikki Stringfield', 'Burning Witches', 'Liv Sin', 'Follow The Cipher', 'Gus G.', 'Metalite', 'Dee Snider', 'John 5', 'Evergrey', 'Mystic Prophecy', 'Tremonti', 'Sophie Lloyd', 'Nili Brosh', 'Andy James', 'Butcher Babies', 'Firewind', ""KK's Priest"", 'Plush', 'John Petrucci', 'Inglorious']",Disturbed,"['alternative metal', 'nu metal', 'rap metal']",77,5302345,"['Drowning Pool', 'Stone Sour', 'Dope', 'Godsmack', 'Mudvayne', 'Static-X', 'Soil', 'Seether', 'Papa Roach', 'Five Finger Death Punch', 'Nonpoint', 'Shinedown', 'Sevendust', 'P.O.D.', 'Breaking Benjamin', 'Saliva', 'Powerman 5000', '10 Years', 'Skindred', 'Slipknot']"
47xrDjgTsXiSczuZENqUoH,Dead Inside,66,David Draiman,"['alternative metal', 'nu metal']",51,7048,"['Static-X', 'Wayne Static', 'Mudvayne', 'Jonathan Davis', 'Drowning Pool', 'Powerman 5000', 'Mushroomhead', 'Adema', 'Otep', 'Dry Cell', 'Flaw', 'Godsmack', 'Sevendust', 'Dope', 'Orgy', 'Kittie', 'Coal Chamber', 'Earshot', 'The Union Underground', 'Marilyn Manson']",Disturbed,"['alternative metal', 'nu metal', 'rap metal']",77,5302345,"['Drowning Pool', 'Stone Sour', 'Dope', 'Godsmack', 'Mudvayne', 'Static-X', 'Soil', 'Seether', 'Papa Roach', 'Five Finger Death Punch', 'Nonpoint', 'Shinedown', 'Sevendust', 'P.O.D.', 'Breaking Benjamin', 'Saliva', 'Powerman 5000', '10 Years', 'Skindred', 'Slipknot']"
4jYt1pQqg2mIZmY4FWCZEM,Record Player (with AJR),73,Daisy the Great,"['brooklyn indie', 'indie pop']",60,40520,"['Indigo De Souza', 'Sammy Rae & The Friends', 'Smoothboi Ezra', 'The Happy Fits', 'Sidney Gish', 'Jukebox The Ghost', 'The Crane Wives', 'Mal Blum', 'Orla Gartland', 'Dom Fera', 'Autoheart', 'The Scary Jokes', 'Egg', 'Tessa Violet', 'Cheekface', 'Addison Grace', 'The Regrettes', 'Bears In Trees', 'chloe moriondo', 'The Greeting Committee']",AJR,"['modern rock', 'pop rap']",78,2124430,"['American Authors', 'lovelytheband', 'Young Rising Sons', 'The Unlikely Candidates', 'Jon Bellion', 'Scotty Sire', 'Fitz and The Tantrums', 'half•alive', ""The Mowgli's"", 'MisterWives', 'Weathers', 'Jukebox The Ghost', 'COIN', 'Christian French', 'Neon Trees', 'The Band CAMINO', 'Grizfolk', 'BANNERS', 'DREAMERS', 'Daisy the Great']"
0tyR7Bu9P086aWBFZ4QJoo,Monsters (feat. blackbear),76,All Time Low,"['modern rock', 'pop punk', 'rock']",75,2754696,"['Mayday Parade', 'Forever The Sickest Kids', 'We The Kings', 'The Maine', 'Anarbor', 'You Me At Six', 'Every Avenue', 'Cute Is What We Aim For', 'Boys Like Girls', 'Cartel', 'The Summer Set', 'The Cab', 'Go Radio', 'The All-American Rejects', 'A Rocket To The Moon', 'We Are The In Crowd', 'Artist Vs Poet', 'Yellowcard', 'Marianas Trench', 'The Academy Is...']",blackbear,"['pop', 'pop rap']",85,4582943,"['Goody Grace', 'jxdn', 'Quinn XCII', 'Call Me Karizma', 'Jon Bellion', 'mansionz', 'Bryce Vine', 'Trevor Daniel', 'Jeremy Zucker', 'YUNGBLUD', 'Christian French', 'benny blanco', 'Marc E. Bassy', '24kGoldn', 'iann dior', 'FLETCHER', 'PLVTINUM', 'mike.', 'MOD SUN', 'Hoodie Allen']"
3FeVmId7tL5YN8B7R3imoM,My Universe,92,Coldplay,"['permanent wave', 'pop']",91,34209018,"['Keane', 'OneRepublic', 'Tom Odell', 'Kodaline', 'Oasis', 'Snow Patrol', 'The Script', 'Vance Joy', 'The Fray', 'Kygo', 'James Blunt', 'James Bay', 'Travis', 'The Killers', 'Maroon 5', 'George Ezra', 'Seafret', 'Hozier', 'Sleeping At Last', 'Dean Lewis']",BTS,"['k-pop', 'k-pop boy group']",96,45957502,"['j-hope', 'V', 'RM', 'Stray Kids', 'Eric Nam', 'SEVENTEEN', 'Monsta X', 'NCT 127', 'GOT7', 'The Rose', 'DAY6', 'NCT', 'MAMAMOO', 'THE BOYZ', 'TAEMIN', 'Agust D', 'TOMORROW X TOGETHER', 'PENTAGON', 'EXO', 'ATEEZ']"
5Uou8idst1XJc0F6MRAk5S,I Don't Live Here Anymore (feat. Lucius),65,The War On Drugs,"['indie rock', 'philly indie']",67,794782,"['Kurt Vile', 'Real Estate', 'Cass McCombs', 'Future Islands', 'Destroyer', 'Sharon Van Etten', 'Woods', 'Deerhunter', 'Broken Social Scene', 'Phosphorescent', 'Strand of Oaks', 'My Morning Jacket', 'Fruit Bats', 'The Walkmen', 'Kevin Morby', 'Father John Misty', 'Grizzly Bear', 'Low', 'Parquet Courts', 'Steve Gunn']",Lucius,"['chamber pop', 'indie folk', 'indie pop', 'new americana', 'stomp and holler']",60,140615,"['The Staves', 'JOSEPH', 'San Fermin', 'The Wild Reeds', 'Valerie June', 'The Lone Bellow', 'Shovels & Rope', 'Mountain Man', ""I'm With Her"", 'River Whyless', 'Waxahatchee', 'Neko Case', 'Thao', 'The Secret Sisters', 'Margaret Glaspy', 'Hurray For The Riff Raff', ""Aoife O'Donovan"", 'The Barr Brothers', 'Jenny Lewis', 'Lady Lamb']"
6ZOcbKub95XSDESsKKuH41,Desesperados,92,Rauw Alejandro,"['puerto rican pop', 'trap latino']",94,9607602,"['Jhay Cortez', 'Amenazzy', 'Cauty', 'DJ Luian', 'Myke Towers', 'Lunay', 'Ozuna', 'Alex Rose', 'Casper Magico', 'Miky Woodz', 'Noriel', 'Anuel AA', 'Bryant Myers', 'Nio Garcia', 'Bad Bunny', 'Rvssian', 'Brytiago', 'Darell', 'Lary Over', 'KEVVO']",Chencho Corleone,[],83,191712,"['Maldy', 'Anonimus', 'Clandestino & Yailemm', 'Los Legendarios', 'Rafa Pabön', 'Pacho El Antifeka', 'Jory Boy', 'Cauty', 'Dayme y El High', 'Pusho', 'Brray', 'Jowell', 'Sammy & Falsetto', 'Valentino', 'Eix', 'DJ Luian', 'Ronald El Killa', 'Dímelo Flow', 'Marvel Boy', 'Juanka']"
